game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
141285310686,TRUE,1753885197000,1753885577000,73,resign,white,180+2,ErdosPrime,310,shanew012,341,e4 e5 Nf3 Nf6 d4 Nxe4 dxe5 Nc6 Bd3 Nc5 Be3 b6 Nc3 g6 Bg5 f6 Bxf6 Be7 Bxh8 Nxe5 Nxe5 d6 Nc6 Qd7 Nxe7 Qxe7+ Qe2 Nxd3+ cxd3 Qxe2+ Nxe2 Bg4 O-O Bxe2 Rfe1 O-O-O Rxe2 Rxh8 Rae1 Kb7 Re8 Rxe8 Rxe8 c5 Rh8 Ka6 Rxh7 Kb5 Rxa7 d5 Rg7 c4 Rxg6 cxd3 Kf1 Kc4 Ke1 b5 b3+ Kc3 Kd1 Kb2 Rd6 Kc3 Rxd5 b4 h4 Kb2 Rxd3 Kxa2 Kd2 Ka3 h5,C43,Petrovs Defense Steinitz Attack Symmetrical Center Variation Murey Variation,1
141285164908,TRUE,1753884954000,1753885192000,19,mate,white,180+2,elusivetooty,429,shanew012,350,e4 e5 d4 Nf6 dxe5 Nxe4 Bc4 Bc5 Be3 Qe7 Qf3 Qxe5 Qxf7+ Kd8 Nf3 Qxb2 Bxc5 Qxa1 Qe7#,C21,Center Game,
141276612376,TRUE,1753868881000,1753869205000,43,resign,white,180+2,shanew012,356,rodolphe6915,320,e4 c6 Nf3 f6 Bc4 d5 exd5 cxd5 Bb3 e5 Nc3 Be6 O-O Kf7 d4 e4 Nh4 g5 Nf5 Nh6 Nxh6+ Bxh6 g3 f5 Qh5+ Ke7 Qxh6 f4 Qxg5+ Ke8 Qxf4 Rf8 Qe5 Qe7 Bxd5 Bxd5 Qh5+ Rf7 Nxd5 Qd6 Qe5+ Qe7 Nc7+,B10,Caro Kann Defense,1
141275135998,TRUE,1753865557000,1753866030000,103,resign,white,180+2,T-arcHitEct,375,shanew012,349,e4 e5 Nf3 Nf6 Nc3 Bc5 a3 Ng4 d4 exd4 Ne2 d3 cxd3 Nxf2 Qc2 Nxh1 Qxc5 d6 Qg1 Bg4 Qxh1 Bxf3 gxf3 Qh4+ Ng3 O-O Be3 Nc6 O-O-O b5 Nf5 Qf6 Qg1 g6 Rd2 b4 Bf2 bxa3 bxa3 Ne5 Qg3 Kh8 Nd4 Nxd3+ Kc2 Nxf2 Qxf2 Qe5 h4 Qc5+ Kd3 Qxa3+ Ke2 Qa6+ Ke3 Qa3+ Ke2 Qc5 Ke3 d5 h5 dxe4 fxe4 Qxh5 Qf3 Rae8 Qxh5 Rxe4+ Kxe4 Re8+ Qe5+ Rxe5+ Kxe5 f6+ Ke4 f5+ Ke5 g5 Kxf5 g4 Kxg4 c5 Nc2 c4 Rd7 c3 Rxa7 Kg8 Rc7 Kh8 Rxc3 Kg8 Rf3 Kg7 Kf5 Kh6 Ke5 Kh5 Ke6 Kh4 Rf7 Kh5 Kf6,C42,Petrovs Defense Three Knights Game,
141220022566,TRUE,1753734970000,1753735171000,41,mate,white,180+2,heldersimoes99,366,shanew012,357,e4 e5 d4 Nf6 dxe5 Nxe4 Bd3 Nc5 Nf3 Nxd3+ Qxd3 Qe7 Bg5 f6 Bh4 g5 Bg3 fxe5 O-O e4 Qc3 exf3 Qxh8 Qe2 Nc3 Qc4 Bxc7 b6 Bd6 Kf7 Qxf8+ Ke6 Rae1+ Qe2 Rxe2+ fxe2 Re1 Nc6 Rxe2+ Ne5 Rxe5#,C21,Center Game,
141219276190,TRUE,1753733513000,1753733936000,77,mate,white,180+2,wevsss,384,shanew012,365,e4 e5 Nf3 Nf6 Nc3 g6 h3 Bg7 Nxe5 O-O Bc4 Nc6 Nxf7 Qe8 Nd6+ Qe6 Bxe6+ dxe6 Nc4 Nd4 O-O e5 Nxe5 Nxe4 Nxg6 Rf6 Ne7+ Kf7 Qh5+ Kxe7 Nxe4 Ne2+ Kh1 Rf4 Qg5+ Bf6 Qc5+ Kd7 Nxf6+ Ke6 Nxh7 Ng3+ Kh2 Nxf1+ Kg1 Nxd2 Bxd2 Rf7 Qc4+ Ke7 Bg5+ Ke8 Re1+ Kd7 Qxf7+ Kd6 Qe7+ Kc6 Qf6+ Kd7 Re7+ Kd8 Re4+ Kd7 Rd4+ Ke8 Qe5+ Kf7 Rf4+ Kg6 Bh4 Kxh7 Qg5 Kh8 Bg3 Kh7 Rh4#,C42,Petrovs Defense Three Knights Game,
141219178898,TRUE,1753733327000,1753733509000,31,resign,white,180+2,shanew012,373,LionsRTrash,427,e4 d6 Nf3 g6 Bc4 Nf6 Ng5 e6 O-O h6 Nf3 Bg7 Nc3 O-O d4 c6 d5 b5 Bb3 exd5 exd5 Nxd5 Nxd5 cxd5 Qxd5 Qc7 Qxa8 Bb7 Qxa7 Bxf3 Qxc7,B07,Pirc Defense Modern Defense Geller System,1
141218279022,TRUE,1753731630000,1753732073000,75,outoftime,white,180+2,shanew012,363,adfa00,356,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ g6 Qxe5+ Qe7 Qxh8 Qxe4+ Kd1 Qg4+ Be2 Qxg2 Qe5+ Be7 Re1 Qxf2 Bc4 d6 Qg7 Qf3+ Re2 Qf1+ Re1 Qxc4 d3 Bg4+ Kd2 Qf4+ Kc3 Qf5 Bh6 Qc5+ Kb3 Be6+ Rxe6 Qd5+ Kc3 Qxe6 Qxh7 Bf6+ d4 Qh3+ Kc4 d5+ Kxd5 c6+ Kd6 Qd7+ Qxd7+ Nxd7 Nc3 Bxd4 Rd1 Bxc3 bxc3 Ngf6 Re1+ Kd8 Bg5 Rc8 Bxf6+ Nxf6 Rf1 Ne4+ Ke6 Nxc3 Kd6 Ne4+ Ke6 c5 Rf8+,C40,Kings Pawn Opening Kings Knight Variation,
141218139876,TRUE,1753731374000,1753731628000,35,resign,white,180+2,shanew012,355,Anderson_I13,328,e4 d5 exd5 Qxd5 Nf3 Bf5 b3 Nc6 Bc4 Qa5 O-O e6 d4 Nf6 Bd2 Qb6 Nc3 Nxd4 Nxd4 Qxd4 Nb5 Qd7 Bf4 Bd6 Bxd6 cxd6 Nxd6+ Ke7 Nxf5+ exf5 Re1+ Kd8 Qf3 Re8 Red1,B01,Scandinavian Defense Mieses Kotrc Variation,1
141218008200,TRUE,1753731131000,1753731259000,33,mate,white,180+2,martin9020,356,shanew012,347,d4 Nf6 g3 g6 Bg2 Bg7 Nf3 O-O O-O Nc6 c4 d6 Nc3 e5 Be3 exd4 Nxd4 Nxd4 Qxd4 Nh5 Qd2 Bxc3 Qxc3 Bg4 Bh6 Re8 Bf3 Bxf3 exf3 c6 g4 Nf4 Qg7#,A24,English Opening Carls Bremen Fianchetto Line...6.O O O O,2
141197732238,TRUE,1753694639000,1753695060000,54,outoftime,black,180+2,Rutherford05,311,shanew012,355,e4 e5 Nf3 Nf6 Bc4 Nxe4 Nxe5 d5 Bd3 Bd6 Ng4 Bc5 O-O Bxg4 Qxg4 Bxf2+ Kh1 Bd4 c3 Nf2+ Rxf2 Bxf2 Qxg7 Rf8 Bg6 Nd7 Bxh7 Qe7 h3 O-O-O Qg4 Qe1+ Kh2 Qxc1 Bf5 Qxb2 Qf3 Qxa1 Qxf2 Qxb1 Qxa7 Qxf5 Qa8+ Nb8 g3 Qf2+ Kh1 Qf3+ Kh2 Qe2+ Kh1 Qxd2 Qa4 Rde8,C42,Petrovs Defense,
141197599382,TRUE,1753694331000,1753694588000,47,resign,white,180+2,shanew012,348,Crzskn23,312,e4 c5 Nf3 e6 Bc4 Nc6 O-O Nf6 Nc3 d5 exd5 exd5 Bb5 a6 Bxc6+ bxc6 d4 c4 Bg5 Be7 Bxf6 Bxf6 Ne5 O-O Nxc6 Qd6 Na5 Re8 b3 cxb3 Nxb3 Bf5 Re1 Qf4 Rxe8+ Rxe8 g3 Qg5 Nxd5 Qg6 Nxf6+ Qxf6 c4 Bh3 Nc5 Qf3 Qxf3,B30,Sicilian Defense Old Sicilian Variation,4
141197542048,TRUE,1753694200000,1753694327000,22,mate,black,180+2,shanew012,340,jomo254,341,e4 d5 e5 d4 Nf3 Nc6 c3 a6 cxd4 Nxd4 Nxd4 Qxd4 Nc3 Qxe5+ Be2 e6 O-O Bd6 Re1 Qxh2+ Kf1 Qh1#,B01,Scandinavian Defense,1
141185185704,TRUE,1753656446000,1753656877000,58,resign,black,180+2,deshanmaduranga,290,shanew012,348,d4 Nf6 h3 g6 a3 Bg7 e4 Nxe4 Qe2 d5 Nf3 O-O Ng5 Nxg5 Bxg5 Bxd4 Bxe7 Bxb2 Bxd8 Bxa1 Qe7 Nc6 Qxc7 Nxd8 Bd3 Ne6 Qa5 Re8 O-O Nf4 Qd2 Nxd3 cxd3 Bf5 d4 Bxb1 Rxb1 Bxd4 Qxd4 Re7 Rb5 Rae8 Kh2 Re4 Qxd5 Re2 Rxb7 Rxf2 Qxf7+ Rxf7 Rxf7 Kxf7 Kg3 Re3+ Kf2 Rxa3 g4 a5,A45,Indian Game,
141183895954,TRUE,1753652986000,1753653484000,101,mate,white,180+2,JOAORUFINO1991,362,shanew012,341,e4 e5 Nf3 Nf6 Qe2 g6 Nxe5 Bg7 d4 O-O Qf3 Nc6 c3 Nxe5 dxe5 Nh5 Bc4 d6 exd6 Qxd6 O-O Be6 Bxe6 Qxe6 Re1 Be5 g3 f5 Bh6 Rfd8 Na3 fxe4 Rxe4 b5 Rd1 Rxd1+ Qxd1 Qf5 Bf4 Nxf4 gxf4 Bxf4 Qf3 a6 Nc2 c5 b4 cxb4 cxb4 Rc8 Nd4 Qf6 Rxf4 Qg5+ Kf1 Rc1+ Ke2 Qe5+ Qe3 Qxf4 Qxf4 Rc2+ Nxc2 a5 Qb8+ Kg7 bxa5 Kh6 a6 b4 a7 Kg5 Qxb4 Kh5 a8=Q Kh6 Qaf8+ Kg5 Qb5+ Kh4 a3 Kh3 a4 Kg2 a5 Kh1 a6 Kxh2 a7 Kg1 a8=Q Kh2 Qh8 Kg1 Qxh7 g5 Qg6 Kh2 Qgxg5 Kh3 Qh8#,C42,Petrovs Defense,
141180550334,TRUE,1753645674000,1753646350000,166,mate,draw,180+2,shanew012,349,Shakena7,329,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Bc5 Nxc6 dxc6 Qxd8+ Kxd8 O-O Be6 Bxe6 fxe6 Nc3 Bd6 e5 Bxe5 Re1 Bd6 Rxe6 Ne7 Ne4 Rf8 Nxd6 cxd6 Rxd6+ Kc7 Bf4 Nd5 Rxd5+ Kb6 Be3+ Kc7 Re5 Rfd8 Bf4 Rd7 Re8+ Kb6 Rxa8 Rf7 Be3+ c5 b4 Rf5 bxc5+ Ka6 c6 bxc6 Rxa7+ Kb5 Rb1+ Kc4 Ra4+ Kc3 Rb3+ Kxc2 Rc4+ Kd1 Rb1+ Ke2 Rc2+ Kd3 Rxc6 Ra5 Rd6+ Ke4 f3+ Kxe3 Re6+ Kf4 Rf1 Rxa2 g3+ Kf5 Rfe1 Ra5 g4+ Kf4 R1e4+ Kxf3 Re3+ Kxg4 R6e4+ Kf5 Re1 Kf6 Rf1+ Kg6 Rg4+ Kh5 h3 Ra3 Rf5+ g5 h4 Kxg4 Rd5 Rg3+ Kf2 Rf3+ Ke2 Kf4 Kd2 Re3 hxg5 hxg5 Rd4+ Kf3 Rd8 g4 Rf8+ Ke4 Rg8 g3 Rg7 Kf4 Rf7+ Ke4 Re7+ Kf4 Rf7+ Ke4 Rf1 g2 Rg1 Kf3 Kd1 Re2 Kc1 Kf2 Rd1 Re1 Rxe1 Kxe1 Kc2 g1=Q Kd3 Qf2 Kc3 Kd1 Kb3 Qc2+ Kb4 Kd2 Kb5 Kc3 Kb6 Kc4 Ka7 Kc5 Ka8 Kc6 Kb8 Kd7 Ka7 Qc6 Kb8 Kd8 Ka7 Kc7,C50,Italian Game,
141180389250,TRUE,1753645352000,1753645652000,48,mate,black,180+2,sl6an1,334,shanew012,350,e4 e5 d4 Nf6 Nc3 d6 d5 g6 Nf3 Bg7 Bc4 O-O Bg5 c6 Bxf6 Bxf6 O-O cxd5 Bxd5 Be6 Bxe6 fxe6 a4 Nc6 Nb5 d5 exd5 exd5 c4 d4 Ra3 Be7 Rb3 Bb4 Nxe5 Bd6 Nxc6 bxc6 Nxd4 Be5 Ne6 Qxd1 Rxd1 Rfe8 Nc7 Bxc7 Rd7 Re1#,B07,Pirc Defense,4
141144177998,TRUE,1753560858000,1753561264000,55,outoftime,white,180+2,shanew012,342,Abtahi03_2,312,e4 e5 Nf3 d6 Bc4 f6 O-O Nh6 h3 Be7 Nc3 Nc6 d3 a6 Bxh6 gxh6 Nd5 b5 Nxe7 Qxe7 Bd5 Bb7 c4 O-O-O Bxc6 Bxc6 cxb5 Bxb5 d4 exd4 Re1 d3 Nd4 Qe5 Nxb5 axb5 Qxd3 Qxb2 Rab1 Qxa2 Rxb5 Qg8 Reb1 Kd7 f4 Qg7 g4 Rhg8 Rb7 f5 exf5 h5 Rd1 hxg4 Qxd6+,C41,Philidor Defense,1
147852802185,TRUE,1753539064000,1753539279000,46,mate,black,180+2,frankyu997,311,shanew012,334,e4 e5 Nf3 Nf6 d3 g6 c4 Bg7 b3 O-O Nc3 Nc6 Be2 Nd4 O-O Nxf3+ Bxf3 c6 g3 d5 exd5 cxd5 cxd5 e4 dxe4 Nxd5 exd5 b5 Bd2 b4 Qc1 bxc3 Bxc3 Qc7 Bxg7 Qxc1 Bxf8 Qc3 Rfc1 Qxf3 Bd6 Qxd5 Bb4 Bh3 Rd1 Qg2#,C20,Kings Pawn Opening Leonardis Variation,2
141132490732,TRUE,1753538967000,1753539036000,5,resign,white,180+2,shanew012,326,rohmadadisiaman,259,e4 e5 Nf3 Nc6 Bc4,C50,Italian Game,
141102359488,TRUE,1753464891000,1753465145000,45,mate,white,180+2,vvvvyyyyyyyyyyyyyyyy,324,shanew012,319,e4 e5 Qh5 Nf6 Qf5 g6 Qf3 b6 d4 Bb7 dxe5 Bxe4 Qf4 Nh5 Qxe4 Bd6 exd6+ Kf8 Qxa8 cxd6 Qxa7 Qe8+ Be2 Nc6 Qxb6 Nd4 Qxd6+ Kg7 Qxd4+ Kg8 Bh6 f6 g4 Ng7 g5 Qf8 gxf6 Ne6 Bxf8 Kxf8 Qxd7 Nc5 Qe7+ Kg8 Qg7#,B20,Kings Pawn Opening Speers Variation,
141102160782,TRUE,1753464536000,1753464889000,68,resign,black,180+2,mmbaba1,302,shanew012,327,e4 e5 Nf3 Nf6 Nc3 g6 d3 Bg7 Be2 O-O O-O Nc6 h3 Nd4 Nxd4 exd4 Nd5 c6 Nxf6+ Bxf6 c3 d5 cxd4 dxe4 dxe4 b6 Be3 c5 dxc5 Qxd1 Raxd1 bxc5 Bxc5 Re8 Bf3 Bxb2 Be3 Ba6 Rfe1 Bc3 Bh6 Bxe1 Rxe1 f5 g4 fxg4 hxg4 Re6 g5 Bc4 a4 a5 Kg2 Bb3 Ra1 Kf7 Kg3 Ke7 Kf4 Rb8 e5 Rb4+ Kg3 Bxa4 Bd5 Rxe5 Rd1 Bxd1,C42,Petrovs Defense Three Knights Game,
141101301150,TRUE,1753463017000,1753463452000,56,mate,black,180+2,shanew012,319,Bashnid,358,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nd4 d6 Be6 Bxe6 Nxe6 Nxe6 fxe6 O-O Qxd6 Nc3 O-O-O Nb5 Qb6 c4 Bc5 h3 c6 Nc3 Bb4 a3 Bxc3 bxc3 Qc5 a4 Qxc4 Ba3 Rd3 Be7 Re8 Bxf6 gxf6 a5 Red8 Ra4 Qa6 g3 Rxd2 Qg4 f5 Qg7 Rd1 Rxd1 Rxd1+ Kg2 Qf1+ Kf3 Rd3#,C57,Italian Game Knight Attack Fritz Variation,
141098255058,TRUE,1753457833000,1753458431000,125,mate,draw,180+2,wicaxxx,347,shanew012,326,d4 d5 c4 dxc4 Nc3 Nf6 Nf3 c5 dxc5 Qxd1+ Nxd1 Nc6 g3 Nb4 Nd4 Bf5 Ne3 g6 Bd2 a5 a3 Nc6 Nb5 Bg7 Nc7+ Kd7 Nxa8 Rxa8 Nxc4 Ne4 Bf4 Nxc5 h3 b5 Nb6+ Ke6 Nxa8 Nd4 Nc7+ Kf6 Nd5+ Ke6 Nc7+ Kd7 Rd1 Ne6 Nxb5 Nxf4 gxf4 Ke6 Bg2 Nxb5 Bd5+ Kf6 a4 Nd6 Rg1 e5 b3 exf4 f3 Bxh3 Ba8 Kf5 Rd5+ Be5 b4 Ne8 b5 Nc7 Rc5 Nxa8 b6 Nxb6 Rxa5 Nxa4 Rxa4 Bc3+ Kd1 g5 e4+ Ke5 Ra5+ Kd4 Ra4+ Ke3 Re1+ Kxf3 Rf1+ Bxf1 Kc2 Bd4 e5 Bxe5 Ra3+ Kg4 Kd2 f3 Ra1 Kg3 Rxf1 Kg2 Ke1 f2+ Rxf2+ Kg3 Ke2 f5 Rxf5 g4 Rxe5 Kh3 Re3+ g3 Kf1 Kh2 Re2+ g2+ Rxg2+ Kh3 Kf2 h5 Rg3+ Kh4 Kf3,D24,Queens Gambit Accepted Showalter Variation,1
141097697636,TRUE,1753456883000,1753457517000,163,mate,draw,180+2,FreemanRewired,348,shanew012,325,b3 Nf6 g3 e5 Bg2 g6 Nf3 Bg7 Nc3 O-O O-O Nc6 e4 Nd4 Nxd4 exd4 Ne2 Re8 Nxd4 Nxe4 Bxe4 Rxe4 Nb5 Bxa1 Nc3 Bxc3 dxc3 d5 h4 Bg4 Qd3 Qd7 f3 Bxf3 Qxf3 Rae8 c4 Re1 Rxe1 Rxe1+ Kg2 Rxc1 cxd5 c6 dxc6 bxc6 Qe3 Rxc2+ Kf3 Qd5+ Kg4 f5+ Kg5 Qd8+ Kf4 h6 a4 g5+ Kxf5 Rc5+ Kg4 gxh4 Qxc5 Qc8+ Kxh4 Kf7 Qc4+ Ke7 Qe4+ Kd6 Qf4+ Kd5 Qxh6 Qd8+ Kh3 Qd7+ g4 c5 Qh5+ Ke4 Qxc5 Qh7+ Kg3 Kd3 Qd5+ Kc3 g5 Qc7+ Kg4 Kb4 g6 a5 Qd4+ Kxb3 g7 Qc8+ Kh4 Qg8 Kg5 Ka3 Kg6 Kb3 Kf6 Ka3 Qa7 Qd8+ Kg6 Qd6+ Kh7 Qh2+ Kg6 Qc2+ Kf7 Qc4+ Kg6 Kxa4 Qa8 Qg4+ Kh7 Qh5+ Kg8 Kb4 Kf8 Qf5+ Kg8 a4 Qb8+ Ka5 Kh8 Qh5+ Kg8 a3 Qa8+ Kb4 Qb8+ Ka4 Qf4+ Kb3 Kf8 Qc5+ Kf7 Qd5+ Kg6 Qe6+ Qf6 Qe8+ Qf7+ Qxf7+ Kxf7 a2 g8=Q a1=Q Qg3+ Qc3 Qb8+ Qb4 Qg3+ Qc3 Qg8 Qc4+ Kg7 Qxg8+ Kxg8,A01,Nimzowitsch Larsen Attack Indian Variation,
141097672366,TRUE,1753456839000,1753456880000,12,resign,black,180+2,shanew012,324,dicched,329,e4 f5 e5 d6 e6 Bxe6 Nf3 g6 Nd4 Bc8 Ne6 Bxe6,B00,Kings Pawn Opening,
141096047682,TRUE,1753454059000,1753454279000,43,resign,black,180+2,Isaaquato3,351,shanew012,332,e4 e5 Qh5 Nf6 Qxe5+ Be7 Nf3 O-O Bc4 Re8 Ng5 d5 Bxd5 Nxd5 exd5 Bxg5 Qe2 Rxe2+ Kxe2 Bg4+ f3 Qxd5 fxg4 Qxg2+ Kd3 Qxh1 Kc3 Qxc1 Na3 Qxa1 Nb5 Nd7 Nxc7 Rc8 a4 Rxc7+ Kd3 Qxa4 b4 Qxc2+ Ke2 Qxd2+ Kf1,C20,Kings Pawn Opening,1
141067261136,TRUE,1753383405000,1753383815000,99,mate,white,180+2,Paulripsatchess,407,shanew012,323,e4 e5 Nf3 Nf6 Nc3 g6 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Ng5 Bb4 Nxf7+ Ke7 Nxh8 Bxc3+ bxc3 Nxe4 f3 Nxc3 Bg5+ Ke6 Bc4+ Kf5 Bd2 Na4 Nf7 Nc6 Nh6+ Kf6 Ng4+ Ke7 Bg5+ Kd6 Bb5 Nb4 Bxa4 Nxc2+ Bxc2 e4 fxe4 Bxg4 Bf4+ Ke6 Rd1 Bxd1 Bxd1 Kf6 Rf1 g5 Bxc7+ Kg6 Rf5 Rc8 Be5 b5 Bg4 Re8 Rf6+ Kg7 Re6+ Kf8 Rxe8+ Kxe8 Be2 a6 Bg4 Ke7 Bc8 a5 Kd2 b4 Kc2 Kd8 Bf5 h5 Kb3 Ke7 Bc7 Kf6 Bxa5 Kf7 Bxb4 h4 a4 Ke8 a5 Kd8 a6 Kc7 a7 Kb7 Bc5 Ka8 e5 g4 Be4#,C42,Petrovs Defense Three Knights Game,
141066963742,TRUE,1753382843000,1753383315000,66,mate,black,180+2,shanew012,329,delimurat,367,e4 d5 e5 Nc6 Nf3 f6 e6 Bxe6 Qe2 Qd6 Nc3 g5 Nb5 Qd7 d3 a6 Nbd4 Nxd4 Nxd4 Bg4 Nf3 O-O-O g3 e5 Be3 Bb4+ c3 Ba5 Bg2 e4 Nd4 Bxe2 Nxe2 exd3 Nd4 Ne7 Nf3 Nf5 Ng1 Nxe3 Bh3 f5 fxe3 Kb8 g4 fxg4 Bg2 Rhf8 e4 d4 O-O-O Qb5 cxd4 Rf2 b3 d2+ Kc2 Rxd4 h3 Qd3+ Kb2 Qc3+ Ka3 Bb4+ Ka4 b5#,B01,Scandinavian Defense,1
141022824150,TRUE,1753285174000,1753285695000,99,mate,white,180+2,CheChekks,255,shanew012,336,e4 e5 Bc4 Nf6 d3 g6 Bg5 Bg7 Nc3 O-O Nd5 Nc6 a3 d6 c3 Qe8 Nxc7 Bg4 Nxe8 Bxd1 Kxd1 Raxe8 Bd5 Nxd5 exd5 Na5 Nf3 Nb3 Rb1 e4 Re1 exf3 gxf3 Rxe1+ Kxe1 Re8+ Be3 b5 Kd1 b4 Kc2 Na5 cxb4 Rc8+ Kd1 f5 bxa5 g5 Rc1 Rxc1+ Bxc1 g4 fxg4 fxg4 Bf4 h5 Bxd6 a6 Ke2 Kf7 Kf1 Kf6 b4 Kf7 d4 Bxd4 Kg2 Bb2 Bg3 Bxa3 d6 Ke8 h3 gxh3+ Kxh3 Kd7 Kh4 Bxb4 Kxh5 Bxa5 f3 Bc3 Kg4 a5 f4 Kxd6 f5+ Ke7 Kg5 Bd2+ Kg6 Kf8 Bd6+ Kg8 f6 Bc3 f7+ Kh8 f8=Q#,C24,Bishops Opening Berlin Defense,1
141022558424,TRUE,1753284729000,1753285166000,67,resign,white,180+2,shanew012,346,CheChekks,245,e4 e5 Nf3 Nc6 Bc4 Na5 Nxe5 Nxc4 Nxc4 Qe7 O-O Qxe4 Re1 Qxe1+ Qxe1+ Be7 Nc3 Nf6 Ne5 O-O d4 b6 Bg5 h6 Bxf6 gxf6 Nd5 fxe5 Nxe7+ Kg7 Qxe5+ f6 Qg3+ Kf7 Nxc8 Rfxc8 Re1 Re8 Rxe8 Rxe8 h4 Re1+ Kh2 Re2 Qc3 Rxf2 d5 d6 Qxc7+ Kg6 Qxd6 Rxc2 Qe6 Rxb2 Qe4+ f5 Qe6+ Kh5 d6 Kg4 d7 Rd2 a4 Rd3 Qe2+ Kxh4 Qxd3,C50,Italian Game,
140957632258,TRUE,1753132115000,1753132454000,44,resign,black,180+2,shanew012,340,tz52325,341,e4 e5 Nf3 Nc6 Bc4 d6 h4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qh5+ Kg8 Nc3 Be6 Rh3 Bf7 Qf5 g6 Rg3 Nce7 Qxe5 Bg7 Qe4 Qd6 Bxd5 Nxd5 Nxd5 Bxd5 Qd4 Bxd4 Rd3 Qe5+ Kf1 Qe4 b3 Bxa1 c4 Be6 f3 Qxd3+,C50,Italian Game,1
140957407170,TRUE,1753131633000,1753132080000,55,mate,white,180+2,Aviv_P,340,shanew012,348,e4 e6 Nf3 Nf6 Nc3 g6 Bc4 Bg7 d3 O-O O-O Nc6 a3 h6 Re1 Na5 Bd2 d5 exd5 Nxc4 dxc4 exd5 cxd5 Nxd5 Nxd5 Qxd5 Bb4 Qxd1 Raxd1 Bg4 Bxf8 Bxf8 Re3 Bxf3 Rxf3 b5 b4 h5 h4 c6 Rfd3 Bh6 Rd8+ Kg7 Rxa8 Kf6 Rd6+ Kg7 Rxc6 f5 Rxa7+ Kh8 Rc8+ Bf8 Rxf8#,C00,French Defense Knight Variation,
140716827854,TRUE,1752574812000,1752575192000,81,resign,black,180+2,shanew012,357,palomares8,377,e4 e6 Nf3 g6 Bc4 Bg7 O-O b6 d4 Bb7 Qd3 d5 Bb5+ Bc6 Bxc6+ Nxc6 Ne5 Nxe5 dxe5 Bxe5 f4 dxe4 Qxe4 f6 fxe5 f5 Nc3 Qd7 a4 fxe4 Nxe4 Qd4+ Nf2 Rd8 Bg5 Rd7 Rfd1 Qxb2 Rab1 Qc3 Rxd7 Kxd7 Ne4 Qxc2 Rf1 Ne7 Nf6+ Kc6 Rc1 Qxc1+ Bxc1 Nd5 Ne4 Rd8 g4 Nb4 Kf2 Nd3+ Ke3 Nxc1 Kf4 Nd3+ Kg5 Nxe5 Kf6 Nxg4+ Kxe6 Re8+ Kf7 Rxe4 Kg7 Rxa4 Kxh7 Ne5 Kh6 Rd4 h4 a5 Kg5 Kd6 Kf6,C00,French Defense Knight Variation,
140715795460,TRUE,1752572488000,1752572773000,45,mate,white,180+2,Scacconelverde,360,shanew012,365,d4 Nf6 Nf3 g6 e3 Bg7 Bd3 O-O c4 Nc6 d5 Na5 Nc3 d6 O-O e5 e4 c6 Re1 b5 cxb5 cxb5 Bxb5 a6 Ba4 Rb8 b3 g5 Nxg5 Bh6 Nf3 Bxc1 Qxc1 Qb6 Qg5+ Kh8 Qxf6+ Kg8 Ng5 Qd8 Qh6 Re8 Qxh7+ Kf8 Qxf7#,A48,Indian Game East Indian Colle System,2
140715757644,TRUE,1752572401000,1752572483000,15,resign,white,180+2,habeebmtla,409,shanew012,373,d4 e5 dxe5 Nc6 Nf3 Qe7 Bf4 g6 Nc3 Bg7 Nb5 Bxe5 Nxe5 Qd6 Nxd6+,A40,Englund Gambit,4
